track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
Tennis Courte - Original; Tennis Courte (Original); 2019-01-27; spotify:album:2mWi4Ifx0PzScoC6H91SP5; Mazdem; spotify:artist:0xfnu67HkLvKClsafL4dYB; 363991; 0; 1; spotify:track:0IAIiKWLOobhEPtQtKRtN2; 0.564; 0.567; 9; 0; -7.011; 0.0665; 0.374; 0; 0.375; 0.323; 92.995; 4
Congratulations; Congratulations; 2019-11-28; spotify:album:1p2W2JRDyuec8MekRd0W8j; Don Diablo; spotify:artist:1l2ekx5skC4gJH8djERwh1; 201500; 54; 1; spotify:track:0JAttbSYaro6UZKb3TiAlK; 0.82; 0.8; 5; 0; -5.281; 0.138; 0.0858; 3.49e-05; 0.343; 0.519; 120.083; 4
Raindrops (feat. Kerli) - Hotel Garuda Remix; Ultra Summer 2 (The Best In Deep and Tropical House); 2015-06-29; spotify:album:5NK5J3xNka3Zh4MsOioFWP; SNBRN; spotify:artist:2zJ8chFLjiBHRNchfevMRI; 220487; 17; 11; spotify:track:1LBwyk8neY2W5S7RvVDDWS; 0.759; 0.587; 5; 0; -6.972; 0.233; 0.0708; 0.00111; 0.293; 0.169; 123.021; 4
Killing Time; Trouble; 2017-09-15; spotify:album:7rXJOnBDZk3yPmpMXFNsPZ; R3HAB; spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ; 193142; 35; 13; spotify:track:2809JajDHqH4QeQ3H8DP7s; 0.477; 0.581; 10; 0; -7.555; 0.117; 0.454; 1.59e-06; 0.196; 0.171; 110.049; 4
Young Hearts (Bunt Remix); Young Hearts (Bunt Remix); 2017-02-03; spotify:album:1Tb2PIGNQ35fhuoT6MdMQR; BUNT.; spotify:artist:2CpLIMBoE2ZzyY3ZBCRZ7j; 209523; 40; 1; spotify:track:1vyPNY0vFOKbC6396hOde3; 0.666; 0.829; 0; 0; -3.995; 0.044; 0.00438; 0.000477; 0.205; 0.499; 126.037; 4
Colors - Audien Remix; Complementary Colors; 2016-04-22; spotify:album:2bAp2LAAVgN0al3qSI9U0u; Halsey; spotify:artist:26VFTg2z8YR0cCuwLzESi2; 270222; 58; 2; spotify:track:3WtCu35qpzGCLIGa8pczdu; 0.649; 0.885; 1; 1; -2.012; 0.106; 0.0722; 8.03e-05; 0.101; 0.719; 134.932; 4
Something About You - ODESZA Remix; Something About You (The Remixes); 2015-08-21; spotify:album:0WJIPz25jMYUpLMTM37eA6; Hayden James; spotify:artist:4csQIMQm6vI2A2SCVDuM2z; 343800; 63; 2; spotify:track:6vjWim6xU6tPjA42GxSp1U; 0.705; 0.674; 11; 0; -8.432; 0.04; 0.0184; 0.0149; 0.138; 0.103; 105.0; 4
FeelGood (Pierce Fulton Radio Edit) [feat. Pierce Fulton]; FeelGood Remixes; 2014-12-04; spotify:album:06y22VgTzNGf3XMpNPDWU4; GOLDHOUSE; spotify:artist:670UISOh9XV1zlq5z5IfoY; 212650; 40; 2; spotify:track:6bVvhftkW0Jweh6gijftPm; 0.57; 0.892; 4; 1; -3.961; 0.0888; 0.0237; 3.42e-05; 0.119; 0.359; 124.927; 4
Everything; Everything; 2018-02-09; spotify:album:1M4eJuIJ91JGW0GkOwuoq6; Firebeatz; spotify:artist:53YSn9tHwGJ6bq5P0gGoYo; 173862; 36; 1; spotify:track:6OzOyjokUxv3AyYStQWNCg; 0.745; 0.595; 11; 0; -5.773; 0.0359; 0.188; 5.84e-06; 0.172; 0.232; 123.963; 4
I Won't Let You Walk Away (feat. Madison Beer) - Radio Edit; I Won't Let You Walk Away (feat. Madison Beer) [Radio Edit]; 2015-02-24; spotify:album:2Zr9wa4KpXZUifPo35dP1s; Mako; spotify:artist:0Ye4nfYAA91T1X56gnlXAA; 166460; 24; 1; spotify:track:02luOsVJEhcVH5Zf3n7Gq6; 0.469; 0.79; 3; 1; -4.387; 0.039; 0.00234; 0.0544; 0.144; 0.495; 127.969; 4
Living; Living; 2016-07-15; spotify:album:0dHBCgs7zfH2mQXHTghume; Bakermat; spotify:artist:3MyFDtqB80WZvbtCZRsekM; 197733; 58; 1; spotify:track:63Qco1ncI5U4qEUnxL1DsH; 0.762; 0.821; 0; 1; -4.087; 0.0453; 0.0605; 0.00341; 0.141; 0.858; 121.98; 4
Bruised Not Broken (feat. MNEK & Kiana Ledé); Bruised Not Broken (feat. MNEK & Kiana Ledé); 2019-06-14; spotify:album:0z4oE7Qw23PPTKR8Upu0Iu; Matoma; spotify:artist:4YXycRbyyAE0wozTk7QMEq; 160909; 67; 1; spotify:track:2ak79ho44RiDi9DFrqYgfq; 0.764; 0.573; 6; 1; -4.385; 0.0484; 0.109; 0; 0.324; 0.685; 110.006; 4
Space Jam; Kids At Play- EP; 2018-10-26; spotify:album:21R2CiMVZH2MY514Sq2DIG; Louis The Child; spotify:artist:7wg1qvie3KqDNQbAkTdbX0; 186887; 44; 9; spotify:track:5m4S2uuah7JxJVwwFUCp9r; 0.948; 0.756; 2; 0; -6.003; 0.271; 0.0155; 0.512; 0.645; 0.0905; 108.003; 4
Moves Like Jagger - Studio Recording From The Voice Performance; Hands All Over; 2010; spotify:album:7strNUlU6xZqlVWBNUdOYv; Maroon 5; spotify:artist:04gDigrS5kc9YWfZHwBETP; 201160; 70; 13; spotify:track:7LcfRTgAVTs5pQGEQgUEzN; 0.722; 0.758; 11; 0; -4.477; 0.0471; 0.0111; 0; 0.308; 0.62; 128.047; 4
Still Looking; Still Looking; 2016-06-07; spotify:album:1S6S3iQmQ3NgR7r0OMqEpC; San Holo; spotify:artist:0jNDKefhfSbLR9sFvcPLHo; 272142; 40; 1; spotify:track:0YXRlNTq4jiSnlwl0zk2RK; 0.608; 0.783; 3; 0; -5.924; 0.133; 0.015; 0.000846; 0.354; 0.41; 139.994; 4
Higher Love; Higher Love; 2019-06-28; spotify:album:4wquJImu8RtyEuDtIAsfcE; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 228267; 84; 1; spotify:track:6oJ6le65B3SEqPwMRNXWjY; 0.693; 0.678; 8; 1; -7.159; 0.0324; 0.0154; 6.05e-06; 0.101; 0.404; 103.952; 4
Miami 82 - Kygo Remix; Miami 82 (Remixes); 2014-05-08; spotify:album:1cVyMj4skGmb4uYJWbC95c; Syn Cole; spotify:artist:6i1GVNJCyyssRwXmnaeEFH; 341946; 8; 1; spotify:track:7l15QDWp4v3TYh5u3pQjxa; 0.708; 0.6; 2; 0; -7.099; 0.0407; 0.177; 0.119; 0.0578; 0.604; 112.995; 4
WHAT'S GOOD; IGOR; 2019-05-17; spotify:album:5zi7WsKlIiUXv09tbGLKsE; Tyler, The Creator; spotify:artist:4V8LLVI7PbaPR0K2TGSxFF; 205626; 64; 9; spotify:track:6bOkaEXc5CopinGazSLokx; 0.458; 0.909; 1; 1; -6.553; 0.487; 0.0567; 4.26e-06; 0.11; 0.449; 118.227; 4
Hallucinating; Elohim; 2018-04-27; spotify:album:503uvCxLGTUNHqgV0xMkqA; Elohim; spotify:artist:6wKxOKEA3K6R2UZ3COLXEY; 218134; 0; 6; spotify:track:24Yy3FTpcOkcAbpzRKIFjw; 0.773; 0.766; 9; 1; -6.281; 0.0452; 0.114; 0.00692; 0.0997; 0.662; 107.012; 4
Family; World War Joy; 2019-12-06; spotify:album:01GR4NL5O5CZM51k0aejKD; The Chainsmokers; spotify:artist:69GGBxA162lTqCwzJG5jLp; 194826; 75; 2; spotify:track:3TKpJrY9q49Mj1JOsM9zGL; 0.584; 0.607; 11; 1; -6.605; 0.0356; 0.426; 0; 0.101; 0.374; 117.817; 4
Rushing Back; Rushing Back; 2019-09-25; spotify:album:4d2YOjyPDopVhOkksaALJj; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 231663; 73; 1; spotify:track:2zoNNEAyPK2OGDfajardlY; 0.574; 0.612; 0; 1; -4.741; 0.0781; 0.357; 0; 0.158; 0.368; 136.046; 3
Lights - Bassnectar Remix; Lights (The Remixes Part 1); 2011-01-01; spotify:album:7GJbkHBw6tMfmIkk8gYwww; Ellie Goulding; spotify:artist:0X2BH1fck6amBIoJhDVmmJ; 276560; 51; 1; spotify:track:3nPpCn5nYTMg0ajmzv57Jq; 0.528; 0.775; 1; 1; -4.877; 0.0285; 0.00356; 0.542; 0.778; 0.261; 140.015; 4
Desire - Gryffin Remix; Desire (Gryffin Remix); 2015-09-18; spotify:album:3fWKZofaW5sB9WOc5VWLfN; Years & Years; spotify:artist:5vBSrE1xujD2FXYRarbAXc; 268840; 61; 1; spotify:track:6JzCO4ZzxAXhY86vTcqM1Q; 0.543; 0.876; 10; 0; -5.069; 0.0512; 0.0606; 0; 0.157; 0.415; 122.058; 4
Away; 'Til the End; 2018-03-23; spotify:album:09dfll1eY4PRh0nSWIuFBi; MitiS; spotify:artist:16yUpGkBRgc2eDMd3bB3Uw; 259591; 42; 2; spotify:track:0cPt48GfZPQDi9XDawLWVt; 0.556; 0.728; 3; 1; -4.807; 0.0379; 0.0756; 5.28e-05; 0.114; 0.261; 98.019; 4
Blinding Lights; Blinding Lights; 2019-11-29; spotify:album:2ZfHkwHuoAZrlz7RMj0PDz; The Weeknd; spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ; 201573; 62; 1; spotify:track:0sf12qNH5qcw8qpgymFOqD; 0.513; 0.796; 1; 1; -4.075; 0.0629; 0.00147; 0.000209; 0.0938; 0.345; 171.017; 4
Yesterday; Yesterday; 2018-11-23; spotify:album:4dZKuR2cANXIt5KTGPzPZB; DubVision; spotify:artist:3XINWZaloea97SIRiyTJxX; 192600; 39; 1; spotify:track:5muPVFI2N84NuOoMDfCBrV; 0.57; 0.923; 2; 1; -4.104; 0.0465; 0.0068; 2.09e-06; 0.259; 0.265; 127.015; 4
Hold On Tight; Hold On Tight; 2018-05-04; spotify:album:2GkT7wa0Nirqh4yEQAOMRo; R3HAB; spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ; 189942; 47; 1; spotify:track:1AhgsRpPaoqejpJi97I7f1; 0.326; 0.647; 0; 1; -7.131; 0.0455; 0.454; 0; 0.179; 0.524; 88.523; 4
The Night Out - Madeon Remix; Smash (Deluxe); 2011; spotify:album:4HrD6q13Ig1GFesH8hWlA6; Martin Solveig; spotify:artist:1bj5GrcLom5gZFF5t949Xl; 220500; 38; 11; spotify:track:3w2tetV4y0CxSTV6SpRqkd; 0.452; 0.896; 8; 0; -4.239; 0.0654; 0.00161; 0.000157; 0.14; 0.35; 127.984; 4
Wasted On You; Wasted On You; 2016-02-12; spotify:album:0zpBqmibTypYQok5jd0ahu; Louis Futon; spotify:artist:79ffq2PHS5TDmgnHhAyudW; 224120; 46; 1; spotify:track:4Qt4z5raRM4riRPtU55uAs; 0.662; 0.848; 4; 0; -4.304; 0.261; 0.185; 0.00572; 0.132; 0.575; 88.999; 4
Who R U?; Oxnard; 2018-11-16; spotify:album:3rqqwtJE89WoWvMyPTvbZc; Anderson .Paak; spotify:artist:3jK9MiCrA42lLAdMGUZpwa; 168520; 52; 4; spotify:track:4kHSIZyIEijaMuZpV8GS1p; 0.834; 0.826; 1; 0; -7.429; 0.157; 0.0429; 0; 0.0932; 0.819; 92.009; 4
6 Summers; Oxnard; 2018-11-16; spotify:album:3rqqwtJE89WoWvMyPTvbZc; Anderson .Paak; spotify:artist:3jK9MiCrA42lLAdMGUZpwa; 282986; 54; 5; spotify:track:0lG7iyNSstVOLV6faMIHdD; 0.649; 0.587; 5; 0; -10.5; 0.316; 0.0774; 0; 0.377; 0.513; 92.871; 4
Turnin' Me Up; In My Mind; 2016-02-19; spotify:album:15iSR05cslUeYgf2kuWDhu; BJ The Chicago Kid; spotify:artist:07d5etnpjriczFBB8pxmRe; 269173; 62; 15; spotify:track:5MjAFPcmrR1DYCgZrXCN4d; 0.734; 0.776; 2; 1; -4.193; 0.0826; 0.0406; 0.193; 0.0547; 0.843; 78.542; 4
Era; NOVA; 2018-07-27; spotify:album:7GpuEZzRrPT4IGiEuWaBzy; RL Grime; spotify:artist:5eIbEEQnDM8yuDVB0bimSP; 249600; 43; 10; spotify:track:6zSRBQTjhldgNO205Erg6K; 0.449; 0.963; 11; 1; -2.041; 0.0734; 0.0049; 0.09; 0.227; 0.124; 149.854; 4
How to Love (feat. Sofia Reyes) - Boombox Cartel Remix; How to Love (feat. Sofia Reyes) [Remixes]; 2016-05-27; spotify:album:2UmyoeqqgaI7Ocsmy1hHfx; Cash Cash; spotify:artist:1LOB7jTeEV14pHai6EXSzF; 168200; 54; 3; spotify:track:22S5BO6h7JIOjg2Uw88l8e; 0.548; 0.895; 9; 0; -1.988; 0.102; 0.11; 0; 0.0816; 0.682; 150.122; 4
Solita; Solita; 2019-12-04; spotify:album:1SvuC2OLkAJnuNhZNDohIR; Kali Uchis; spotify:artist:1U1el3k54VvEUzo3ybLPlM; 177726; 62; 1; spotify:track:555ix1gW9A1QtXoVfCPbfB; 0.566; 0.666; 5; 0; -5.742; 0.163; 0.0161; 1.99e-05; 0.231; 0.394; 121.998; 5
Tequila - R3HAB Remix; Tequila (R3HAB Remix); 2018-06-21; spotify:album:0jgKYxqEP9brgJudoobjzV; Dan + Shay; spotify:artist:7z5WFjZAIYejWy0NI5lv4T; 157424; 63; 1; spotify:track:2aAyDqzwEeVIigSMFM1tNS; 0.578; 0.862; 8; 0; -3.059; 0.0405; 0.0119; 1.79e-05; 0.0744; 0.547; 100.049; 4
OneFourThree (feat. Buddy & BJ The Chicago Kid); Pollyanarchy; 2019-09-27; spotify:album:112LPorS7zox1TpmXjSGS0; Hermitude; spotify:artist:3fmMaLC5jjf2N4EC2kTx0u; 227253; 53; 8; spotify:track:7kgKHe6ZxLEg83y4LiQvB5; 0.824; 0.567; 6; 1; -8.931; 0.109; 0.475; 0.0028; 0.137; 0.522; 108.993; 4
Old Time Rock & Roll; Stranger In Town; 1978-05-05; spotify:album:1vhib5WLHRVdOpRjiTHk15; Bob Seger; spotify:artist:485uL27bPomh29R4JmQehQ; 194146; 73; 3; spotify:track:5EOoMWIB9iK4ZpcSex9Ec7; 0.714; 0.937; 6; 1; -2.947; 0.0399; 0.206; 0; 0.0731; 0.964; 124.13; 4
Come As You Are; Nevermind (Remastered); 1991-09-26; spotify:album:2guirTSEqLizK7j9i1MTTZ; Nirvana; spotify:artist:6olE6TJLqED3rqDCT0FyPh; 218920; 71; 3; spotify:track:4P5KoWXOxwuobLmHXLMobV; 0.5; 0.824; 4; 0; -5.846; 0.0388; 0.00016; 0.00161; 0.0916; 0.539; 120.125; 4
The Other - DallasK Remix; I met you when I was 18. (the extras); 2018-05-30; spotify:album:5ge6i2NdRMK8XM8Lb9eUDe; Lauv; spotify:artist:5JZ7CnR6gTvEMKX4g70Amv; 222115; 48; 9; spotify:track:2kCw2mBWJEUqrU16t9aw2o; 0.592; 0.688; 7; 1; -3.434; 0.047; 0.157; 0; 0.108; 0.351; 104.075; 4
Blame (feat. John Newman); Motion; 2014-10-31; spotify:album:48zisMeiXniWLzOQghbPqS; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 212960; 75; 3; spotify:track:07nH4ifBxUB4lZcsf44Brn; 0.414; 0.857; 0; 0; -4.078; 0.0808; 0.0287; 0.00574; 0.343; 0.348; 128.024; 4
My Way; My Way; 2016-09-16; spotify:album:0dzeoQhVNzKkwM5ieOJC54; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 219159; 75; 1; spotify:track:1vvNmPOiUuyCbgWmtc6yfm; 0.819; 0.913; 4; 0; -3.059; 0.0427; 0.0935; 3.72e-05; 0.161; 0.536; 119.989; 4
Say My Name (feat. Zyra) - Jai Wolf Remix; Say My Name Remixes; 2014-10-13; spotify:album:7Eg6srmG6BVIEiUmiRjzI4; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 293217; 42; 7; spotify:track:6kSoZBTDLlyukdWgLM0TUZ; 0.799; 0.688; 6; 0; -4.485; 0.0335; 0.00304; 0.198; 0.149; 0.107; 115.009; 4
Never Be Like You (feat. Kai); Skin; 2016-05-27; spotify:album:4NZWRpoMuXaHU7csTjWdB5; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 234909; 69; 2; spotify:track:5WI2ltQIdwgzf1SNE76JyR; 0.444; 0.557; 0; 1; -5.476; 0.0602; 0.453; 0; 0.152; 0.296; 115.058; 4
Drop The Game; Lockjaw; 2013-11-22; spotify:album:4wngUMjPQwiOngxqKPuh5p; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 221894; 69; 1; spotify:track:06WnUZymWyJamDivTWqJZA; 0.559; 0.67; 7; 1; -4.985; 0.0474; 0.592; 0.000184; 0.171; 0.438; 78.957; 4
It Might Be Time; It Might Be Time; 2019-10-28; spotify:album:0xUNJrjy4ORR3xQKH93n3a; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 273013; 17; 1; spotify:track:2P0NiuAfypaw5UZJoo0n0o; 0.586; 0.786; 2; 1; -3.768; 0.0484; 0.0212; 9.35e-05; 0.642; 0.326; 115.959; 4
Price Went Up; Price Went Up; 2019-11-14; spotify:album:7kGZ3OMIXPXZGI0koCZXo7; NNAMDÏ; spotify:artist:6gACF5PEinqx3AzMLjiH90; 126294; 19; 1; spotify:track:7nPgEZfpQBmQFu6y8uRlEr; 0.626; 0.163; 11; 1; -13.949; 0.0573; 0.632; 0.00044; 0.188; 0.432; 134.834; 4
RNP (feat. Anderson .Paak); RNP (feat. Anderson .Paak); 2019-07-23; spotify:album:0qP1uAp9EbzchSzCjjRZQ7; YBN Cordae; spotify:artist:0huGjMyP507tBCARyzSkrv; 175853; 0; 1; spotify:track:4vRaGGiQN6l2LiQxSFg6ZP; 0.648; 0.713; 9; 0; -4.696; 0.855; 0.184; 0; 0.145; 0.627; 196.558; 4
Silk Jam; Way Back When; 2019-02-22; spotify:album:1vG0Zb57rQUPnujHmog4aF; Louis Futon; spotify:artist:79ffq2PHS5TDmgnHhAyudW; 170166; 44; 5; spotify:track:6V5hRLs94gOseTsZvivYe1; 0.716; 0.556; 9; 0; -4.932; 0.0856; 0.0995; 0; 0.0645; 0.487; 89.845; 4
Surreal; Way Back When; 2019-02-22; spotify:album:1vG0Zb57rQUPnujHmog4aF; Louis Futon; spotify:artist:79ffq2PHS5TDmgnHhAyudW; 238500; 44; 2; spotify:track:7dt8lFt66oZPJJ5aPwFuAw; 0.312; 0.651; 0; 1; -6.043; 0.232; 0.236; 0; 0.137; 0.156; 82.201; 4
Saved; American Teen; 2017-04-27; spotify:album:6kf46HbnYCZzP6rjvQHYzg; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 206533; 73; 5; spotify:track:248OFOZef6ShXv6DGgbnxU; 0.739; 0.448; 10; 0; -10.28; 0.138; 0.189; 0; 0.118; 0.553; 81.044; 4
Stay Forever (feat. STRFKR); Stay Forever (feat. STRFKR); 2020-01-10; spotify:album:1x535ZgCy1Zf2VZoOQ66Jm; Whethan; spotify:artist:0vqJkZ0RpLZixt3lTmD8vP; 153430; 58; 1; spotify:track:5gTyK0ylsqQbhFugP7eYmz; 0.554; 0.835; 5; 1; -4.699; 0.0334; 3.34e-05; 0.826; 0.0912; 0.0656; 117.932; 4
Peppa Pig (Prod. Y2K); Peppa Pig (Prod. Y2K); 2020-01-10; spotify:album:3EpRX9PQqKeLuPfngk8Lk3; Leyla Blue; spotify:artist:6HpIVA13SPof8sYuXRUfxj; 126533; 35; 1; spotify:track:7G4JtFBBuMEjDKJLOB4xA7; 0.832; 0.322; 4; 0; -9.545; 0.458; 0.223; 2.44e-05; 0.609; 0.359; 128.853; 4
Ladbroke Grove (Remix) [feat. General Levy & Novelist]; Ladbroke Grove (Remix) [feat. General Levy & Novelist]; 2019-06-04; spotify:album:32xsR9bCqBIYfsDZmQE8Rm; AJ Tracey; spotify:artist:4Xi6LSfFqv26XgP9NKN26U; 185184; 58; 1; spotify:track:5mdD6Tg12VwPfcl2loqASV; 0.85; 0.75; 0; 1; -10.068; 0.289; 0.0377; 0; 0.311; 0.794; 136.004; 4
REEL IT IN; ONEPOINTFIVE; 2018-08-15; spotify:album:4mwO9qIVmngSe7yR5Ios0I; Aminé; spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ; 121346; 79; 3; spotify:track:5qHirGR7M9tdm6C17DlzSY; 0.754; 0.342; 10; 0; -8.677; 0.0991; 0.073; 0; 0.193; 0.423; 128.981; 4
Caroline; Good For You; 2017-07-28; spotify:album:3lajefIuUk4SfzqVBSJy8p; Aminé; spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ; 209640; 77; 3; spotify:track:5hTpBe8h35rJ67eAWHQsJx; 0.94; 0.335; 5; 0; -10.179; 0.505; 0.17; 0; 0.262; 0.707; 120.04; 4
Heebiejeebies - Bonus; Good For You; 2017-07-28; spotify:album:3lajefIuUk4SfzqVBSJy8p; Aminé; spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ; 220160; 68; 15; spotify:track:32xx0fAv3CIeGmNaWTHvEF; 0.765; 0.5; 1; 1; -7.626; 0.152; 0.423; 0; 0.108; 0.495; 107.043; 4
SHINE; ONEPOINTFIVE; 2018-08-15; spotify:album:4mwO9qIVmngSe7yR5Ios0I; Aminé; spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ; 150000; 68; 6; spotify:track:1OWGLpptXlHLw1yibeHiHa; 0.704; 0.517; 5; 0; -7.999; 0.312; 0.314; 6.36e-06; 0.174; 0.443; 139.857; 4
Oh My Other; Oh My Other; 2019-01-11; spotify:album:0kcVVa2Rt5zur7SiLTFeoO; BUNT.; spotify:artist:2CpLIMBoE2ZzyY3ZBCRZ7j; 179400; 41; 1; spotify:track:3fz3XPxwD7uFeDgqcOKfhX; 0.748; 0.732; 5; 1; -6.571; 0.0358; 0.243; 0.000969; 0.0686; 0.542; 114.994; 4
Five More Hours - Deorro x Chris Brown; Five More Hours (Deorro x Chris Brown); 2015-03-03; spotify:album:1j4y4oErsQ2dIiZXClg1Zc; Deorro; spotify:artist:6VD4UEUPvtsemqD3mmTqCR; 211975; 67; 1; spotify:track:6YwLgicpvVuMt1eE2OldwQ; 0.699; 0.883; 5; 0; -3.226; 0.219; 0.0288; 0; 0.817; 0.499; 127.961; 4
Heads Will Roll - A-Trak Remix Radio Edit; Heads Will Roll; 2009; spotify:album:4HYlbaWDkCNXXNWQEYl9sV; Yeah Yeah Yeahs; spotify:artist:3TNt4aUIxgfy9aoaft5Jj2; 203920; 55; 3; spotify:track:0vBpyfpW2lARGh3AZFtWRi; 0.671; 0.805; 8; 0; -3.232; 0.081; 0.0134; 0.0547; 0.237; 0.866; 132.051; 4
Runaway (U & I); Pharmacy; 2015-06-05; spotify:album:4QcXq4vTVN7dFb7bZa9jG2; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 227073; 75; 4; spotify:track:46lFttIf5hnUZMGvjK0Wxo; 0.506; 0.805; 1; 1; -4.119; 0.0469; 0.00711; 0.00193; 0.0856; 0.383; 126.008; 4
These Are The Days - Original Mix; These Are The Days; 2012-06-04; spotify:album:2vl5bJuSr8Kv7tHGoLScaH; Audien; spotify:artist:4xnMDfgEmXZEEDdITKcGuE; 390000; 20; 1; spotify:track:3WCol1FRUk6c4FteNXziOt; 0.648; 0.949; 4; 1; -3.614; 0.0514; 0.0152; 0.205; 0.101; 0.403; 127.972; 4
I'm Shipping Up To Boston; The Warrior's Code; 2005-07-19; spotify:album:2sZGDqHfU884z3iFris122; Dropkick Murphys; spotify:artist:7w9jdhcgHNdiPeNPUoFSlx; 153600; 70; 11; spotify:track:7rSERmjAT38lC5QhJ8hnQc; 0.452; 0.928; 2; 1; -3.133; 0.079; 0.000706; 0.000637; 0.226; 0.6; 129.188; 4
My Friends - Elphante Remix; My Friends (Elephante Remix); 2013-12-11; spotify:album:0uxpl3wtb01nuJVpNaw4s3; The Soundmen; spotify:artist:7v5IKEQdhqRZi590VoyK8k; 318720; 5; 1; spotify:track:0VSNAWmtdggov4EQZhyC8g; 0.624; 0.832; 7; 1; -5.611; 0.0346; 0.0032; 3.89e-05; 0.12; 0.615; 124.976; 4
17; 17; 2017-09-01; spotify:album:0K1826JxL1dViQBsEKApN5; MK; spotify:artist:1yqxFtPHKcGcv6SXZNdyT9; 196489; 67; 1; spotify:track:15DwFznkBJir7AK9PyMyRR; 0.703; 0.832; 0; 0; -7.202; 0.0689; 0.00149; 0.127; 0.0696; 0.667; 122.029; 4
Scars; Forever; 2015-05-26; spotify:album:0tRVSbmOwilUucqjzU0fQw; Alesso; spotify:artist:4AVFqumd2ogHFlRbKIjp1t; 198240; 51; 6; spotify:track:6wZYxok5OMWAZh8r91vFEL; 0.526; 0.81; 4; 1; -2.299; 0.0337; 0.0597; 2.11e-05; 0.303; 0.519; 126.003; 4
Magic In The Hamptons (feat. Lil Yachty); Magic In The Hamptons (feat. Lil Yachty); 2018-06-08; spotify:album:3p81zUBFZ3zdzxceXKeVSK; Social House; spotify:artist:5UjifI1TYefXWn9GdqDOHl; 164640; 82; 1; spotify:track:2Yer0p7uB2lVBUAtANuuQp; 0.769; 0.479; 1; 1; -5.339; 0.0385; 0.66; 0; 0.0914; 0.803; 96.051; 4
ID - Ultra Music Festival Anthem; ID (Ultra Music Festival Anthem); 2015-02-10; spotify:album:08lvNATRudyG5K7eEjWk1t; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 289987; 61; 1; spotify:track:4SBqydJCEhcroni09XgT2c; 0.686; 0.678; 10; 1; -8.063; 0.0425; 0.623; 0.719; 0.0971; 0.338; 105.005; 4
Secrets - Radio Edit; Secrets (Radio Edit); 2015-04-03; spotify:album:4p3CULd5VeCSikL0PYkoP3; Tiësto; spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z; 216967; 63; 1; spotify:track:69zxj1EFDfAouZu9JDmQld; 0.677; 0.811; 11; 0; -4.53; 0.043; 0.0012; 0.00761; 0.0896; 0.185; 128.004; 4
Sunny; Sunny; 2017-05-12; spotify:album:1wzVdeIFFbi1ikUc4IrWzu; Papa Ya; spotify:artist:0JpuGd5LWwUn9fHGj8zCTI; 202653; 48; 1; spotify:track:5UVsz8nRCO3hJV1fp80Dll; 0.67; 0.887; 8; 0; -4.31; 0.0611; 0.00313; 0.00646; 0.0574; 0.933; 98.065; 4
One Dance; Views; 2016-05-06; spotify:album:40GMAhriYJRO1rsY4YdrZb; Drake; spotify:artist:3TVXtAsR1Inumwj472S9r4; 173986; 81; 12; spotify:track:1zi7xx7UVEFkmKfv06H8x0; 0.792; 0.625; 1; 1; -5.609; 0.0536; 0.00776; 0.0018; 0.329; 0.37; 103.967; 4
U Say (feat. Tyler, The Creator & Jay Prince); Diaspora; 2019-06-12; spotify:album:790qROmQ1y4aPEYLcSkScH; GoldLink; spotify:artist:5XenQ7XfcvQdfIbpLEFaKQ; 201240; 67; 8; spotify:track:2p37Mfy2PWajgOS3i2aaep; 0.926; 0.68; 2; 1; -7.689; 0.196; 0.0471; 0.000125; 0.119; 0.458; 114.981; 4
No Lie; Mad Love The Prequel; 2018-06-29; spotify:album:5xrOcCoO3jkXRjHQjfESM6; Sean Paul; spotify:artist:3Isy6kedDrgPYoTS1dazA9; 221176; 76; 9; spotify:track:48QmG1dfvMuYLxMPt7KSRA; 0.742; 0.882; 7; 1; -2.862; 0.117; 0.0466; 0; 0.206; 0.463; 102.04; 4
